time,x,y,z
30406,-0.12163,-0.00526,-0.01346
30449,-0.01117,-0.01628,0.02699
30500,-0.09143,0.01654,0.07866
30549,-0.15678,0.14241,0.12541
30599,-0.05051,0.07951,0.15952
30650,0.02858,0.07167,0.19960
30699,-0.03320,0.09421,0.17305
30750,-0.04080,0.13226,0.17255
30800,-0.04483,-0.16588,0.19119
30849,-0.00548,0.13643,0.23114
30901,0.11395,0.12383,0.12651
30949,0.20248,0.10812,0.14262
30999,0.08972,0.06090,0.23210
31049,-0.09813,-0.12202,0.28499
31100,0.05313,0.04317,0.23944
31149,0.26910,-0.08676,0.16734
31202,0.13054,-0.23843,0.21979
31250,0.03055,-0.17842,0.23447
31299,0.28285,-0.08537,0.10503
31349,0.18401,-0.20032,0.07011
31728,-0.20583,-0.14951,0.07524
31731,0.31564,-0.35754,0.13170
31799,-0.07036,-0.92773,-0.02713
31849,0.05225,-0.52902,-0.09283
31900,0.05164,-0.05615,-0.14824
31949,-0.08298,-0.04059,-0.27010
31999,-0.06055,0.40318,-0.12424
32049,0.00108,0.23361,0.02019
32098,0.11159,-0.04974,0.05402
32149,-0.09070,0.22801,0.13159
32202,-0.06924,0.55605,0.04906
32249,0.20609,0.44711,0.01462
32300,-0.13802,0.52922,0.22794
32351,-0.38747,0.15578,0.26762
32418,0.17999,0.28432,0.05190
32449,0.13539,-0.20404,-0.04073
32499,0.04120,-0.42426,-0.01242
32550,-0.04063,-0.21408,0.00146
32600,0.00740,-0.05928,0.02237
32651,0.07767,-0.07715,0.01344
32701,0.08299,0.11089,0.01453
32750,0.10704,0.16180,-0.01137
32801,0.12946,0.23514,0.02913
32852,-0.01334,0.42328,0.20038
32901,-0.11671,-0.27126,0.23805
32951,0.09840,0.19249,0.17642
32999,0.02155,-0.30801,-0.02209
33049,0.12247,-0.34923,-0.03905
33099,0.07162,-0.19299,-0.04892
33149,0.09570,-0.09343,-0.16934
33200,0.13597,0.21904,-0.21280
33250,0.03175,0.10153,-0.20712
33300,0.00916,0.06886,-0.13467
33352,-0.03940,0.35918,-0.12639
33421,0.08798,0.07632,-0.11310
33449,0.03456,0.01097,-0.01579
33501,-0.12164,-0.14696,0.02486
33551,-0.03748,-0.38196,-0.04509
33601,0.03957,0.02487,-0.11992
33651,-0.07639,-0.15976,-0.11562
33701,-0.09720,0.04684,-0.12416
33750,0.00255,0.17268,-0.13979
33801,-0.01460,0.13336,-0.18092
33850,-0.17635,0.34023,-0.18504
33900,-0.05717,0.22758,-0.07245
33951,-0.01694,0.11501,-0.07239
34000,-0.24054,0.27492,-0.24019
34050,-0.12311,-0.13577,-0.13438
34101,-0.37999,0.22993,-0.17812
34151,0.19719,-0.30609,0.01619
34202,0.08156,-0.14961,-0.02408
34251,0.11327,0.04451,0.03285
34303,0.00058,0.10556,0.05539
34351,0.00423,-0.02422,0.01749
34401,-0.13565,0.06960,-0.08142
34461,0.08667,-0.10384,0.03429
34499,0.05013,-0.29854,-0.05202
34550,-0.04062,0.04948,-0.05930
34599,0.10023,-0.06734,-0.02573
34652,0.00980,0.08174,-0.02809
34706,0.07225,0.19547,0.10106
34749,0.23067,-0.05119,0.07895
34799,0.17422,-0.11943,0.15471
34850,0.18913,-0.14143,0.15279
34899,-0.04521,-0.02885,0.00940
34949,-0.03432,-0.04317,-0.00989
34999,-0.13385,-0.00906,0.01144
35049,0.03729,-0.14766,0.10365
35099,-0.05258,0.04700,0.10428
35150,0.04027,-0.01103,0.13176
35199,0.01096,0.02501,0.08289
35249,0.08276,-0.12067,0.08687
35299,-0.09584,-0.00201,0.05968
35349,-0.05794,-0.03874,0.08937
35399,-0.06677,-0.08730,-0.01640
35455,0.05388,0.04704,0.07118
35500,-0.02417,-0.03386,-0.02873
35549,-0.02942,-0.02448,-0.02986
35599,-0.11037,-0.04314,-0.04222
35649,0.06306,0.15782,0.06328
35698,0.08121,-0.00980,0.01682
35750,-0.05933,0.18819,0.04927
35799,0.07489,0.06094,0.05179
35849,0.05341,0.17970,0.07404
35900,-0.01959,-0.10510,-0.04416
35949,-0.03918,-0.02835,0.01416
35999,-0.05873,0.10869,0.03159
36049,0.05185,-0.05743,-0.02458
36099,0.00984,-0.12837,-0.02280
36150,-0.12804,-0.00047,-0.02051
