time,x,y,z
22009,-0.04665,0.26532,0.04805
22059,0.01408,0.13669,0.10298
22109,-0.03604,-0.18182,0.10512
22159,0.02733,0.10587,-0.09395
22210,0.10039,-0.17273,-0.09926
22260,-0.03839,0.04218,-0.07887
22309,-0.02185,0.00203,-0.04312
22360,-0.00316,0.04739,-0.02917
22409,-0.08145,0.05890,-0.02664
22460,0.07329,0.11209,-0.06635
22509,0.01305,-0.17120,0.02110
22559,-0.10361,-0.01385,0.04369
22609,0.07436,-0.03683,-0.00592
22660,0.02403,-0.13316,-0.00514
22710,-0.04410,0.17128,-0.03281
22759,0.08467,-0.19621,0.08771
22811,-0.14885,0.08633,0.12126
22861,-0.01035,0.23444,-0.03336
22917,0.08734,-0.39117,-0.02373
22959,-0.11922,0.17508,-0.13107
23010,0.16112,0.11064,-0.09534
23059,-0.15559,0.13586,0.05411
23110,-0.12930,0.15685,0.05791
23161,0.10143,0.07602,-0.01630
23209,-0.08018,0.06325,-0.01091
23262,-0.01280,0.02309,0.07169
23309,-0.03374,-0.08311,0.06474
23362,-0.00092,0.06789,-0.07889
23410,0.10213,0.01578,-0.12180
23459,0.01735,-0.04042,-0.06360
23512,0.01508,-0.01976,-0.03848
23559,-0.03802,0.11684,-0.06339
23610,0.02347,0.14224,-0.05713
23659,-0.05397,-0.00183,0.04323
23709,-0.03523,-0.29085,0.04161
23762,-0.02715,-0.10152,-0.06581
23809,0.03583,-0.04568,-0.11238
23859,0.02473,-0.16571,-0.07228
23917,-0.02094,0.16747,-0.07149
23959,0.00464,0.20413,0.00446
24009,-0.04622,0.25174,0.03355
24059,-0.03879,0.06593,0.03972
24109,0.03300,0.06993,-0.00598
24159,0.04375,-0.23189,-0.00740
24209,-0.04668,-0.13423,-0.00066
24259,-0.02870,0.02130,-0.00243
24310,0.01741,0.09871,-0.05267
24359,-0.07813,-0.18469,0.05864
24409,-0.12691,0.25731,0.01711
24459,0.15483,0.33568,-0.07260
24509,0.06281,-0.22168,0.07379
24559,-0.16594,0.09088,0.08913
24609,0.06165,0.09554,0.00583
24659,0.11458,-0.08063,-0.04312
24709,-0.03975,-0.02483,-0.02748
24759,-0.00749,0.06677,0.00665
24809,-0.01910,-0.05122,-0.00980
24859,-0.06107,-0.02583,-0.04002
24913,0.00323,0.13664,-0.10147
24959,0.01476,-0.10477,0.01044
25010,-0.07924,0.15503,0.03241
25059,0.01120,-0.06595,0.07576
