,x,y,z,magmean
0,6.26579,0.8971100000000001,7.727810000000002,0.2183807464816141
1,6.61624,0.78841,6.9442,-0.14698066357956918
2,6.48686,0.72818,7.533339999999999,0.1971769644366681
3,6.49104,0.4991600000000001,6.62785,-0.48043252940229486
4,6.40471,0.608,7.04855,-0.2276455850194523
5,6.07527,0.58894,7.618589999999997,-0.008708574870443186
6,6.9798,0.79225,7.6013,0.5793098938363048
7,6.51778,0.5425300000000001,6.7290600000000005,-0.3869941494903415
8,7.297619999999997,0.91077,3.75092,-1.5152590046454026
9,8.766539999999999,0.98741,5.44334,0.5953418600333737
10,8.02512,0.42908,9.69734,2.8238319304677706
11,6.68213,0.4886,6.12605,-0.6923719284874803
12,6.8922,0.6340600000000001,2.63641,-2.364388712977859
13,4.04849,0.51515,4.83031,-3.447241688739185
14,4.91513,0.69618,4.00935,-3.3897421149391214
15,6.13141,0.48427,8.54427,0.7569251341534784
16,3.51727,0.48158,9.22421,0.11297024135002331
17,5.66801,0.76894,4.35136,-2.5838839102258397
18,11.38156,0.63362,6.87915,3.5432436782049095
19,10.48883,0.60924,12.12141,6.270238412738996
20,8.76707,0.7840699999999999,11.25148,4.514567773214894
21,5.63016,0.5472600000000001,8.676960000000001,0.5871715583271371
22,5.64851,0.60623,8.84502,0.7414452340657753
23,3.43529,0.36131,8.25458,-0.8226363428060317
24,3.09492,0.01869,3.06303,-5.416385615604706
25,5.4854400000000005,0.62639,2.5184,-3.702471936143823
26,8.71808,0.75763,4.64761,0.13772949311073113
27,3.67879,0.5455,15.8739,6.532922448483143
28,3.8465,0.50278,5.53339,-3.013094147244253
29,5.64034,-0.11861,4.12466,-2.7822270700167913
30,7.1124300000000025,0.77148,6.41595,-0.161116365228418
31,5.34793,0.40652,15.12914,6.280869554827211
32,3.4391,0.58385,12.23755,2.954199259368254
33,6.50972,0.76503,5.7529,-1.0497123990921153
34,6.627910000000001,1.02727,7.89783,0.5906640892189738
35,5.11209,0.79477,9.11774,0.7124269827191743
36,3.5350300000000003,0.8946200000000001,7.30167,-1.6092458727596934
37,4.58791,0.73358,5.53246,-2.546189736764469
38,4.4646300000000005,0.7260300000000001,7.9120300000000015,-0.6570721787784706
39,6.1579,0.27856,7.305339999999997,-0.21229148023029687
40,6.0374300000000005,0.72243,9.07651,1.1541819564955667
41,5.7976199999999976,0.65523,7.76587,-0.05739577791539929
42,4.686719999999998,0.6787,11.99388,3.124114417428874
43,6.28679,0.8022199999999999,6.87212,-0.4223729437714603
44,5.38087,0.23927,7.79588,-0.2952248918285747
45,5.69505,-0.15717,4.97304,-2.2084433929579683
46,7.462999999999999,-0.33421,6.48822,0.12388646971554884
47,5.56055,-0.34354,8.09251,0.053975422265398976
48,7.51495,-0.14764000000000002,3.53125,-1.466235408814594
49,6.753539999999999,0.3678,8.60309,1.1726211892487264
50,6.0882,0.4623,9.56113,1.5735742857376689
51,6.5617800000000015,0.93446,6.01225,-0.8222190023475999
52,6.44765,1.14236,7.2713,0.014328487790212563
53,5.73016,0.67937,8.61707,0.5998276147554531
54,6.32239,0.99393,8.24168,0.664023636000822
55,5.69614,0.94058,8.39122,0.41463193994617775
56,5.4938,0.35936,7.5372,-0.43698342004413426
57,5.92725,0.91141,8.66798,0.7694361628748254
58,4.33725,0.83949,9.60254,0.79920449758764
59,6.80995,0.73392,4.77867,-1.419181067531067
60,6.47162,1.0048700000000002,7.39435,0.10684130373159562
61,5.28474,0.57307,9.28348,0.9268456972198411
62,5.01895,1.01715,11.06641,2.423033815270415
63,4.26021,0.23895,8.87352,0.0752957224434212
64,5.97011,0.54984,5.24155,-1.807246292284507
65,4.2412,0.09425,7.56577,-1.09685496269549
66,4.46426,0.09409,7.3841199999999985,-1.1415772153788524
67,4.52019,0.60228,8.94197,0.2668012590721123
68,3.08882,-0.03903,7.25897,-1.8818974496625094
69,5.90169,0.8225299999999999,5.20334,-1.8599812859091163
70,3.25293,0.71799,14.45496,5.063031817532551
71,2.62357,-0.16935999999999998,8.71536,-0.6675545335225053
72,4.64319,0.91193,3.47241,-3.901531193933515
73,5.50632,0.98384,6.06976,-1.5167534648333305
74,3.43994,0.04596,13.054,3.728899365399519
75,3.78064,1.44688,13.11987,3.959362093520756
76,4.35774,0.90582,9.62132,0.8301407679271211
77,4.91469,0.79518,8.43796,0.026414738527241965
78,4.97647,1.06311,7.56453,-0.6539284939919359
79,3.40057,0.44507,7.744,-1.3013672573189847
80,3.40892,0.35381,6.37675,-2.531416096614615
81,4.73445,0.30862,7.310039999999999,-1.0560577078706626
82,4.2229,0.0683,9.53725,0.6597527131958234
83,5.01888,0.78328,7.0907300000000015,-1.0483622062495108
84,5.61488,0.84241,7.63492,-0.2561638517798155
85,5.10843,-0.10701,9.46025,0.9811102205619466
86,4.41832,-0.10167,10.2505,1.3918324702807734
87,5.26234,0.30443000000000003,7.1844199999999985,-0.8601001891456779
88,4.949330000000002,0.06276,8.13412,-0.24906277037214686
89,5.05226,0.07895,7.2863,-0.9039226769544992
90,4.7184599999999985,0.58089,9.35481,0.7226984437684578
91,4.08391,0.19258,9.26817,0.3590634512623634
92,6.02179,0.33183,5.9451300000000025,-1.3022447486885618
93,5.24782,0.69023,8.599730000000001,0.3272760300719213
94,2.50673,0.2538,11.66707,2.165210140356402
95,3.1825900000000003,0.84898,7.571110000000001,-1.5142178150259742
96,4.56215,0.11731,8.45665,-0.16134284835630197
97,5.09006,-0.30476,9.75299,1.234750066958748
98,5.7430900000000005,0.09621,6.42865,-1.1499144563557149
99,5.07036,1.04501,6.96846,-1.0897967548561187
100,3.33405,0.35051,7.87425,-1.212625609867377
101,3.78949,-0.19868,7.16255,-1.665145737709869
102,6.06241,-0.10033,7.24304,-0.32493969735786976
103,7.1886600000000005,0.13246,11.54286,3.8281580561343915
104,6.36435,0.77025,12.96707,4.694426718404072
105,5.2156400000000005,0.74811,11.98051,3.3171664813111175
106,3.44424,0.57188,10.04549,0.8641162318188549
107,2.88307,0.85014,8.47343,-0.7800478001256064
108,1.86714,0.52751,6.7233399999999985,-2.7731141721569648
109,2.02657,-0.23012,4.57639,-4.760494302643581
110,2.26195,-0.09081,5.01025,-4.272879131332855
111,2.48103,0.25665,6.57321,-2.740274017659214
112,3.0580000000000003,0.64439,9.50659,0.2362779637652448
113,3.65945,0.69247,10.19058,1.0790268396837135
114,4.79855,-0.74124,10.0182,1.3620152692803504
115,4.98785,0.28725,9.08264,0.5952626171940683
116,5.74983,0.40904,5.23436,-1.9845177329163803
117,6.5567,1.13228,5.99728,-0.8131485437089978
118,4.52882,-0.04045,6.32072,-1.9949941540448428
119,4.81651,0.57698,5.05978,-2.7613153207866077
120,6.6492,0.50543,5.05324,-1.4040593857974386
121,11.29654,1.19708,6.3506199999999975,3.243610100677069
122,13.15523,0.71497,9.52528,6.486561933209748
123,11.58826,2.28618,11.41396,6.654560484874784
124,7.96515,2.07324,10.2972,3.4115344559847127
125,5.09998,1.33992,8.32033,0.07972436396752514
126,4.6761300000000015,0.86293,5.25992,-2.680142506670326
127,3.86629,0.11617,3.97801,-4.222275808514607
128,3.49767,0.80466,4.14125,-4.290746195137696
129,4.15935,0.60197,3.51649,-4.291007373712028
130,5.9930400000000015,0.70091,5.88716,-1.3407200206781162
131,7.938460000000001,0.63564,6.6057,0.5760933971713218
132,9.31238,0.64325,7.45023,2.1723915607083235
133,10.52428,0.30632,10.362,5.0016399317596605
134,6.89992,0.85254,13.25876,5.200174196133668
135,7.6028699999999985,0.5358,5.58461,-0.3220778664557802
136,6.11436,0.62544,7.43732,-0.12248074240920914
137,3.8472,-0.21466,6.05814,-2.591112671053338
138,4.28676,0.17060999999999998,3.17029,-4.436380974582193
139,4.19693,0.8332799999999999,6.36569,-2.100702399301383
140,3.91011,0.55238,7.963210000000001,-0.8822355260160517
141,8.000760000000001,0.02151,3.58377,-1.0040551822679955
142,9.20447,0.40323,6.7782,1.6672319930712796
143,7.693389999999999,0.11479,10.98793,3.64321139342797
144,8.60667,0.5451,10.72397,3.990562434171446
145,6.70592,0.41769,11.88104,3.8784711604072495
146,4.42088,0.25105,4.17007,-3.6883218834677303
147,5.65735,0.35062,1.96855,-3.7705012832520994
148,3.23648,0.83186,7.21432,-1.8201389554400231
149,3.51128,0.62546,6.9486399999999975,-1.9603139148748907
150,5.01103,0.98016,6.43088,-1.5593963093685783
151,6.43832,0.5088699999999999,7.0094600000000025,-0.2396296737654442
152,7.021439999999999,0.24786,9.51613,2.057914766458884
153,7.83218,0.34923000000000004,9.61707,2.6369691331349223
154,7.39668,0.37459,12.15071,4.45911903126655
155,5.23071,0.44469,12.40657,3.700678151684235
156,5.28897,0.11484,5.22166,-2.3376349995547834
157,6.0975,0.62816,5.38716,-1.6102005696644728
158,3.96492,0.48016,8.14352,-0.7006379961401219
159,5.19614,-0.28146,3.79469,-3.3304114894852033
160,5.09959,0.45137,6.72179,-1.3214328227246455
161,5.5250900000000005,0.15547,8.11595,0.0485275192072514
162,6.91222,0.5743699999999999,7.19383,0.22217904101709252
163,7.49442,0.8057300000000001,9.08409,2.0332642280875177
164,6.13333,0.42079,10.90895,2.7511680055953853
165,5.91898,0.37148,8.4697,0.5688269275558966
166,5.26044,0.31689,7.0092300000000005,-1.00143643000718
167,5.5089,0.22099,6.08832,-1.5571373659209975
168,5.0340099999999985,0.2374300000000001,6.98027,-1.1614105406350514
169,5.75674,0.33154,5.61169,-1.7246306856299292
170,5.3959699999999975,0.26411,7.295619999999999,-0.6926893003309864
171,5.91885,0.41417,7.71198,-0.04050103629881896
172,5.11841,0.6038399999999999,9.61015,1.1341281542834913
173,6.9818,0.52795,7.1669300000000025,0.24862619294507837
174,5.68361,0.25989,9.36751,1.1891698467749983
175,6.56133,0.11574,7.20522,-0.025062353430193696
176,5.19453,0.28342,9.10297,0.7138208012724157
177,5.7986,0.1734,6.44638,-1.0984628883102552
178,4.72238,0.05043,8.146239999999999,-0.35462188908049797
179,5.33626,-0.0226,7.21086,-0.8001555140834284
180,5.3954,0.11432,7.76547,-0.3142836446387083
181,7.92081,0.58392,8.22977,1.6663773666921902
182,5.5693699999999975,0.09349,11.51962,3.0248223880474825
183,6.23387,-0.55096,6.51044,-0.740279604001465
184,5.0658400000000015,0.25333,7.55742,-0.6690812706964699
185,4.13673,0.23859,7.513730000000002,-1.1902762741345576
186,5.59775,0.15273,3.71742,-3.049403018110856
187,5.91295,0.33614,7.0345,-0.5751525777357607
188,4.86714,0.37093,8.56166,0.08457518362525462
189,6.15387,0.05922,5.56274,-1.475168925298684
190,5.81711,0.39667,7.36307,-0.3787456831928395
191,7.0811,-0.05995,8.53624,1.32030866042596
192,5.31271,-0.32065,10.33568,1.8547622930618122
193,7.4493,-0.11681,5.81297,-0.32113849856055054
194,4.79523,-0.14438,8.5367,0.021548134635816396
195,5.72734,-0.35274,6.01358,-1.4587732537522395
196,4.22911,-0.21034,7.61136,-1.0609090255651719
197,6.08841,-0.12509,6.99213,-0.49858142248344883
198,5.20166,0.30103,9.21727,0.8171975080730007
199,5.75812,-0.22371,7.22881,-0.5262633229839757
200,5.93953,0.25317,7.1829100000000015,-0.4468481533000457
201,6.17815,0.28929,10.21667,2.1721174743119906
202,5.5285,0.04369,9.73891,1.4279639125645662
203,7.2836,0.34534000000000004,5.04697,-0.9027801313826753
204,4.69806,0.37094,9.2726,0.6306527237469659
205,3.81006,0.25529,8.14873,-0.7717273196751631
206,5.88896,0.50861,3.09171,-3.10018980262711
207,6.6575,0.79535,8.56812,1.108873716749729
208,3.5474900000000003,0.8284600000000001,12.69565,3.437161039169661
209,5.76331,-0.27933,4.03841,-2.7279064732390754
210,6.32985,0.8483299999999999,6.05731,-0.9686722797005949
211,4.1694900000000015,0.4919,10.75969,1.7789730208931207
212,5.02031,0.17762999999999998,6.5823100000000005,-1.490602788340869
213,5.88751,0.8580200000000001,6.37668,-1.0495153875443428
214,4.57416,0.10078,9.55141,0.8198689306128752
215,8.40086,0.46255,6.94188,1.136895928205913
216,5.41859,0.39301,12.34422,3.716045798933841
217,4.70656,-0.88812,6.3783400000000015,-1.7943666603565323
218,4.883,-0.5854600000000001,4.36331,-3.196245672780665
219,6.1937,0.88818,7.7274,0.17220001074395697
220,3.89598,0.02092,11.40863,2.2847231861729433
221,5.3028900000000005,-0.39914,5.62094,-2.032923614944904
222,5.24944,-0.02536,7.0064100000000025,-1.0159825345262288
223,5.4724900000000005,0.3244,8.8951,0.6779285715817771
224,6.05402,0.34229,9.1734,1.2255319914699552
225,4.37257,0.13924,12.23535,3.2231303405755565
226,4.45937,-0.1763,7.31929,-1.1982357743249157
227,5.50925,0.34212,5.43701,-2.022911995811099
228,4.82805,0.70633,10.38484,1.7032397432927304
229,3.47997,0.69705,9.98465,0.8258525126684049
230,5.18274,-0.13927,3.91527,-3.273926200937864
231,5.03258,0.79967,7.61269,-0.6100600231286091
232,4.26674,0.80588,10.34064,1.44450526197382
233,5.4438900000000015,0.20177,6.02231,-1.6501678111309133
234,5.00189,0.69325,9.78743,1.2425107566866078
235,4.06891,0.30521,10.32951,1.3354002938804026
236,6.21548,0.75366,5.16171,-1.6564149185661652
237,4.3021699999999985,0.64568,10.01494,1.1481891282292551
238,4.31302,0.98283,8.853710000000003,0.12647403233469667
239,3.7695300000000014,0.26324000000000003,6.6857,-2.09114850934107
240,5.79451,1.00302,7.02618,-0.6084108500718095
241,4.971419999999998,0.43394,10.9894,2.2985800904306863
242,6.14685,-0.03015,6.76523,-0.6300787093405145
243,4.8091599999999985,0.26981,8.56128,0.05244236602240626
244,3.6151,0.053020000000000005,8.98833,-0.08258052234858759
245,5.00977,0.38548,6.88678,-1.2459000569949659
246,7.033689999999999,0.32849,6.8967300000000025,0.0854336913177427
247,5.82785,-0.46042,9.17635,1.1095011668784913
248,4.25101,-0.38933,8.24158,-0.489308949898561
249,2.89685,0.59227,7.031460000000001,-2.1429716397681524
250,5.99991,1.02936,4.42638,-2.244103746020099
251,6.3634900000000005,0.5321,10.14642,2.2178062102177627
252,5.30801,0.16391,12.17804,3.5147623740996767
253,5.61189,0.24033,5.62566,-1.8210250049758256
254,6.0002,1.19891,6.08633,-1.140447429815385
255,4.8398900000000005,1.21277,8.73323,0.28725173653540104
256,4.30205,0.35669,7.42365,-1.1832957219590359
257,4.29128,0.4114100000000001,6.12193,-2.283331489524544
258,4.56757,0.42767,8.25339,-0.3281408828237069
259,6.23271,0.43475,7.22273,-0.22075942985474128
260,6.8105600000000015,0.24963,8.4292,1.0688119973671828
261,7.0544699999999985,0.53804,10.5457,2.9282751500678295
262,4.29022,-0.27927,10.1089,1.2143521595671967
263,5.25826,-0.12485,3.99261,-3.1673419904410567
264,4.83516,0.9939,9.16101,0.6354700951957728
265,5.39435,1.0760299999999998,8.78084,0.590654933140419
266,4.17445,-0.30376,7.94238,-0.7930785833117309
267,6.774489999999999,0.7652,5.75967,-0.8459568953378653
268,5.42743,0.6027399999999999,9.43262,1.128481786883233
269,6.97472,-0.03978,7.1166100000000005,0.19384720584073634
270,6.71045,0.45412,7.722169999999997,0.4697088451619784
271,5.17433,0.06235,9.02527,0.6327004085643164
272,5.34204,0.15154,5.85515,-1.843445967098586
273,4.79007,0.7641100000000001,6.93243,-1.3098891764044023
274,4.48532,0.66104,6.8136899999999985,-1.5865933078568322
275,4.47734,0.48535,7.82875,-0.7391200808221505
276,5.34778,0.8476899999999999,8.60538,0.3962862954794417
277,5.00018,0.71559,9.87683,1.3226830706222064
278,6.12627,1.47885,9.28362,1.4498731221981007
279,4.9444300000000005,1.12402,11.36778,2.6765661659481896
280,4.8476,0.40056,9.05331,0.506448797545076
281,6.07359,1.16592,7.684589999999999,0.0933038821315435
282,4.95596,1.32887,9.48326,1.0115647498760012
283,3.16736,0.3605,7.741619999999997,-1.3985479976369568
284,4.34506,0.31291,2.93549,-4.517759813448028
285,5.228,0.45665,6.67577,-1.2792624994150579
286,4.0829900000000015,0.47092,10.65727,1.6515331875263843
287,4.86572,0.26115,8.333210000000001,-0.11753208007331573
288,6.25591,0.81583,6.681,-0.5818107659481235
289,5.9611800000000015,0.57724,11.29567,3.01437574350693
290,6.00406,0.23418000000000005,9.41861,1.4011969505308226
291,5.9063300000000005,0.62064,8.75568,0.8089731405295115
292,4.124219999999998,0.65509,8.99005,0.1417722352904498
293,4.65738,0.87018,4.7805800000000005,-3.0401105092698755
294,4.97026,1.01694,6.68202,-1.3811137109202054
295,3.66196,0.7383,8.888630000000003,-0.12909145419992996
296,6.81187,0.96597,3.97029,-1.8273953185207743
297,4.53156,1.25455,11.47302,2.6283457044393312
298,3.65192,0.7104,9.87209,0.7790383360183295
299,6.9487,0.90187,5.64058,-0.7755944812951903
300,5.82796,0.65015,11.04918,2.738072183245526
301,4.6636,-0.05792000000000001,8.80763,0.1954741474028019
302,4.64325,-0.02046,6.599589999999999,-1.7014395203157715
303,4.25504,0.8877700000000001,7.88483,-0.7672549593845535
304,4.42195,0.17088,6.27946,-2.0887253831868096
305,5.5201400000000005,0.40912,8.525210000000001,0.3937599969286403
306,3.11473,0.4985,12.01598,2.6523040620488825
307,6.48965,0.48334,5.18393,-1.4508180314042143
308,5.4485199999999985,0.7655,10.25844,1.8699759578160293
309,5.14096,0.15830999999999998,10.90254,2.2840584916758093
310,5.72308,0.30649,7.1474199999999986,-0.609306248063028
311,5.18727,0.18329,9.129,0.7306164554839256
312,3.33284,0.2953,10.89624,1.6275678608412694
313,4.10008,0.10400000000000001,4.06354,-3.997266670639597
314,6.35649,1.04396,4.89569,-1.6799163117704268
315,2.87563,1.04503,13.75304,4.318454690951803
316,3.75162,0.43283,7.5694,-1.3116273218324235
317,3.74364,1.06966,6.62724,-2.084504817754479
318,5.23746,1.13235,7.249510000000001,-0.7559025003320201
319,5.24622,1.1235,11.13266,2.5872294048172524
320,4.43726,1.21564,12.32306,3.383079299702521
321,3.90826,0.28069,10.18245,1.1395300741548091
322,4.45564,0.03752,7.3319100000000015,-1.1911246888218034
323,4.34116,0.38797,7.767,-0.8644954657367485
324,4.13127,0.14769000000000002,7.40343,-1.2914267317678707
325,3.26152,-0.37914,9.60789,0.3826506434435366
326,3.5840300000000003,-0.11542,8.26566,-0.7608329584574385
327,3.87715,-0.27084,7.930160000000001,-0.9394429983500476
328,4.07172,-0.57715,7.6181899999999985,-1.113513388008661
329,5.4153699999999985,0.08055,9.38559,1.0653318391851077
330,4.03604,0.45039,12.97073,3.820814029732622
331,3.3167,-0.10529,9.27824,0.0829850403177641
332,4.78485,0.48314,5.70898,-2.3061846362015936
333,4.96384,0.8710200000000001,9.58809,1.061078248373624
334,3.78181,0.53809,10.67137,1.5636380616723873
335,4.44295,0.64267,6.3170800000000025,-2.0210814089054
336,4.15509,0.85739,8.52939,-0.24451270591795726
337,4.02203,0.37289,9.40253,0.4626300491247264
338,5.48996,0.6210899999999999,6.7892899999999985,-1.0175345147940345
339,5.46761,0.69695,8.15213,0.06980361590274775
340,4.21942,0.45253,9.1962,0.35728636756717336
341,3.02501,-0.10509,9.8662,0.5492473647550185
342,3.84923,-0.12021,7.438160000000001,-1.3948200646232802
343,4.7125900000000005,0.36523,10.41672,1.6681541137905374
344,4.82178,0.05519,10.55995,1.8380270863225938
345,5.0895199999999985,-0.50984,6.29199,-1.662033814308181
346,5.01443,-0.06165,6.59862,-1.4828635453685308
347,2.26976,0.37959,8.1609,-1.2916503404339963
348,2.80623,-0.13338,9.34746,-0.01029360760745135
349,3.9751,0.7234,12.48477,3.3514668107314822
350,4.89331,0.86398,9.66881,1.1001044336094061
351,5.70341,-0.5164300000000001,7.34801,-0.4547596914954024
352,7.81543,0.19914,4.62781,-0.6858121403920237
353,8.74278,0.65547,4.89949,0.27263556191786087
354,5.563,0.01544,8.09798,0.05387533510476317
355,4.7598699999999985,-0.38092,10.35101,1.6285240877563538
356,5.73061,0.8474700000000001,9.04759,0.9724172331559338
357,6.18954,0.37906,6.06839,-1.094439280057074
358,6.5862,-0.02086,5.99275,-0.8662338244099121
359,8.29016,0.04164,5.76625,0.3276096272826461
360,9.75609,-0.13623,10.26764,4.393377806422631
361,5.76759,-0.75983,9.45958,1.3344157220444988
362,4.82741,-0.33662,6.23273,-1.8800504035155905
363,3.95345,0.4798,7.2699,-1.481577072305475
364,2.47505,0.25665,6.47322,-2.835805548112174
365,2.52603,-0.30334,2.89377,-5.917664574638416
366,2.58743,-0.15808,2.67857,-6.0432768669436205
367,2.10199,0.52827,3.03375,-6.042398416864195
368,5.60184,-0.06577999999999999,3.71182,-3.050503834661197
369,10.57521,1.50757,12.92998,7.0009561236840145
370,13.55353,1.36076,17.03349,12.03949774018792
371,10.87729,-0.91972,16.298,9.845153797300421
372,7.26846,-0.35522,11.09795,3.500253435437024
373,4.4515699999999985,0.62761,5.72722,-2.4899182306890992
374,1.45699,0.8155100000000001,4.95201,-4.544888527505135
375,0.73322,0.32497,3.35965,-6.316761769110291
376,2.9599900000000003,0.71863,3.41296,-5.196288753529977
377,4.91919,0.35976,5.43578,-2.4308149251270725
378,6.50894,-0.14432,6.10516,-0.8455612392895517
379,8.57367,0.00302,8.204089999999999,2.095733899241914
380,7.99435,0.45734,10.88106,3.7390455099499587
381,7.50087,0.65474,11.4514,3.9341611294154006
382,7.62437,0.28195,10.67116,3.347273268488559
383,6.9263600000000025,-0.06825,9.25531,1.789459483152342
384,5.37943,-0.03763,7.4073600000000015,-0.6161050415226619
385,4.30855,0.048310000000000006,5.28926,-2.9486273079677456
386,3.02171,0.30054000000000003,5.67734,-3.3323928616479472
387,3.79388,0.12057,4.26131,-4.064077218181
388,4.9485800000000015,0.01247,5.30951,-2.5127481158437224
389,5.4059,-0.17473,7.813280000000002,-0.268095351356326
390,4.85596,0.09958,9.2209,0.6510522232180875
391,7.1469,0.0213,7.83475,0.8339951234451526
392,7.1805600000000025,-0.14674,10.77646,3.17963418712554
393,6.3362,0.03781,12.71118,4.43210840411626
394,4.42189,-0.13512000000000002,10.59285,1.7087277301578503
395,5.98264,0.12128,5.59665,-1.577572333940255
396,5.54205,0.03839,8.07967,0.02698637918447666
397,3.42897,-0.35739,7.4832,-1.531647001116962
398,3.36365,-0.4308,4.05469,-4.484959410246764
399,5.5507,0.34059,6.39699,-1.2945069256548791
400,6.01398,0.41582,9.62494,1.586138493048347
401,4.97845,-0.14687999999999998,9.15889,0.6547238397475486
402,7.350039999999999,-0.02032,6.1767400000000015,-0.16999891816204027
403,6.97392,0.23882,10.55185,2.879647499350609
404,5.0270800000000015,-0.037000000000000005,10.80418,2.145697565660331
405,5.21443,0.02121,6.39024,-1.5230309585958501
406,5.122330000000002,0.56767,7.52885,-0.6469920552556214
407,4.67821,-0.005370000000000001,7.40544,-1.0114619287928956
408,4.94075,0.00259,4.3354300000000014,-3.197611380843914
409,4.622730000000002,0.4380600000000001,5.77251,-2.3624791099206988
410,5.72595,0.49832,7.53851,-0.29115202599475687
411,6.2374,0.32811,10.62413,2.553349040805216
412,5.076230000000002,0.18228,9.23264,0.7668809015088236
413,7.83788,0.72925,5.2482,-0.3099576154000605
414,4.61388,0.97177,12.77206,3.843802705594907
415,4.52579,0.0667,8.236360000000001,-0.3726821810811529
416,6.20586,0.0746,4.014469999999998,-2.3793149808011007
417,3.9366,0.32161,7.666410000000001,-1.1467706410132
418,5.008,0.35229,6.4202,-1.6207730365017667
419,5.34589,0.62244,8.6958,0.45576624440582414
420,4.36993,0.45117,9.66988,0.850224439108139
421,6.730410000000001,0.21906,5.9689,-0.7722472508254139
422,6.37016,0.89146,11.09242,3.0516453568307575
423,4.92755,0.82768,12.50533,3.6957789954501
424,6.35384,0.20607,7.32367,-0.07288007105282013
425,3.87724,0.30615,8.974089999999997,0.009832301616716776
426,4.97421,0.07349,5.49458,-2.358756241179397
427,4.3548,0.64575,7.890789999999999,-0.7350033927791078
428,3.79721,-0.07556,6.93158,-1.8669326124511416
429,6.41141,-0.15705999999999998,5.53267,-1.300789687174598
430,5.12056,0.5031399999999999,9.48862,1.0230375088859809
431,5.83194,-0.10216,7.04185,-0.6269831278696802
432,6.39604,0.31128,7.5853100000000016,0.15607796663812223
433,4.5298300000000005,0.37411,8.57806,-0.06295820436679556
434,6.42039,0.19482,5.92265,-1.0336992013414648
435,3.29129,0.68791,10.5397,1.2922381713614328
436,4.6706400000000015,0.32506,6.81815,-1.4999168742375044
437,5.6451400000000005,0.7367199999999999,7.598330000000002,-0.2763412546004371
438,4.37582,0.54164,9.34744,0.5643610778863266
439,6.41847,0.34132,8.219710000000001,0.6635965763700078
440,3.48982,0.6914399999999999,12.66626,3.385595827959385
441,5.5665,-0.01936,5.76581,-1.7563964302720212
442,5.62946,-0.00043,7.8639800000000015,-0.09956619747040207
443,4.7563,-0.03011,10.55482,1.8062132733524727
444,5.64081,-0.31154,7.1183,-0.6831289209928784
445,4.70052,0.13045,7.479710000000002,-0.9357703167779832
446,4.09743,0.28162,8.82657,-0.035485903276923025
447,4.58554,-0.02509,5.89804,-2.299889855099212
448,6.5560800000000015,0.52382,4.7739400000000005,-1.643877133796325
