time,x,y,z
8433,0.04753,0.14404,0.03404
8483,0.04207,0.09869,0.07957
8532,-0.06882,0.10275,0.08563
8586,0.02206,0.01346,0.05122
8633,-0.01871,-0.00348,0.02919
8684,-0.01224,-0.21808,0.03506
8734,0.00917,-0.01942,0.00148
8785,0.12283,0.15630,-0.08794
8837,0.05872,-0.01801,-0.12651
8882,-0.01776,0.05066,-0.12846
8932,0.00887,0.14082,-0.15155
8983,-0.00781,-0.01857,-0.12787
9033,-0.05907,-0.16220,-0.07761
9083,-0.08037,-0.05542,-0.07327
9133,-0.02107,-0.13344,-0.12045
9182,-0.07666,-0.02585,-0.11894
9234,-0.09882,-0.07390,-0.08824
9282,-0.04449,0.17593,-0.09903
9331,-0.00375,0.02220,-0.03801
9382,-0.12271,-0.03937,-0.02071
9434,-0.01588,0.05626,0.04126
9483,0.03316,0.10391,0.07474
9532,-0.04530,-0.12912,0.10500
9582,-0.11903,-0.23225,0.10876
9634,-0.03206,0.06764,0.14459
9684,0.10045,0.10364,0.14070
9733,-0.04623,-0.14810,0.10135
9782,-0.00723,0.10602,0.14699
9852,-0.03925,0.08734,0.09929
9884,-0.07889,-0.00793,0.08899
9932,-0.07690,0.01346,-0.01756
9982,0.09464,0.11571,-0.06889
10032,0.08516,-0.01692,-0.11241
10082,0.09604,-0.14148,-0.07315
10132,0.06654,-0.06435,-0.04179
10182,0.13307,0.04066,0.00964
10233,0.10168,-0.12495,-0.05818
10282,-0.03218,-0.07706,-0.07172
10333,0.07663,0.13527,-0.08344
10384,0.16946,0.07466,-0.11060
10432,-0.00262,-0.05086,-0.16461
10482,-0.02168,-0.05261,-0.11877
10532,0.03108,0.08630,-0.03354
10583,0.02412,-0.16322,0.00842
10632,-0.12305,0.00075,0.03334
10683,-0.01967,0.03647,0.09070
10732,-0.07726,0.06474,0.02661
10783,0.04214,0.04637,-0.00609
10832,0.05342,-0.06743,-0.01973
10888,0.06273,-0.09601,0.04150
10932,-0.03033,-0.07378,0.01256
10982,0.07124,0.10039,0.05812
11033,0.07042,0.09085,0.01611
11082,0.01425,-0.13560,-0.03516
11132,-0.07288,-0.10268,-0.06210
11182,0.02596,0.15598,-0.06390
11233,0.05695,-0.02611,-0.13240
11282,-0.02342,-0.10762,-0.11604
11332,-0.00806,0.14320,-0.08850
11383,0.04517,0.01491,-0.13031
11432,0.01480,-0.03287,-0.11993
11483,-0.05711,-0.07448,-0.07085
11532,0.01340,0.06683,-0.03848
11583,-0.00052,-0.10324,-0.03250
11633,-0.09073,0.00618,-0.01672
11682,0.05380,0.11931,-0.02240
11732,0.00359,-0.06575,-0.05542
11783,-0.05829,-0.09760,-0.03731
11832,-0.04616,0.05113,-0.02469
11887,-0.02797,-0.02657,-0.03687
11932,-0.06328,-0.11057,-0.02823
11982,-0.04015,0.07433,0.00919
12032,-0.13809,-0.10292,0.06430
12083,-0.08685,-0.00154,0.09143
12133,0.00766,0.12393,0.07767
12182,0.01022,0.07843,0.05956
12234,-0.03537,-0.13216,0.05602
12285,-0.03969,0.11378,0.11346
12331,-0.01312,0.24529,0.15111
12383,-0.03525,-0.11430,0.08014
12432,-0.02194,0.09419,0.05173
12482,-0.00380,-0.04462,0.03697
12533,-0.00984,0.11993,0.02992
12581,-0.04155,0.02783,-0.04608
12632,0.00943,0.13895,-0.06081
12682,0.02534,0.06628,-0.02521
12732,-0.06294,0.01929,-0.00298
12782,0.03494,0.18269,0.04642
12832,0.00818,-0.02293,0.05948
12882,-0.03242,0.00323,0.11653
12936,-0.06450,-0.20372,0.05469
12982,0.02856,0.01666,0.02925
13032,0.00195,-0.04694,-0.04965
13082,0.00026,0.24458,0.01645
13132,-0.03835,-0.04057,0.02318
13182,-0.02736,0.04845,0.03111
13233,0.07036,0.02913,0.07872
13283,0.04865,0.10570,0.05554
13332,0.03059,-0.08826,-0.01897
13382,0.10716,-0.11253,-0.06554
13433,0.00894,-0.06816,-0.01520
13484,-0.10367,-0.07594,0.03540
13533,0.05779,0.04686,0.06801
13582,-0.02386,-0.07381,0.01201
13633,0.05655,-0.02971,-0.04218
13684,0.10545,0.00325,-0.06068
13732,-0.04553,-0.06244,-0.06660
13783,0.02402,0.06519,-0.09081
13833,0.10847,0.00981,-0.12337
13882,-0.03479,-0.02534,-0.06389
13941,-0.07166,-0.16280,-0.09306
13982,0.03922,-0.03360,-0.06253
14032,-0.00766,0.04225,-0.06578
14082,0.02505,0.09181,-0.05585
14136,0.02797,0.10909,-0.10315
14184,-0.04475,0.06473,-0.10957
14232,-0.02110,-0.00293,-0.13727
14283,-0.03319,-0.00563,-0.13208
14332,-0.07118,-0.00375,-0.12654
14384,-0.01967,-0.02870,-0.10516
14432,-0.12607,-0.11772,-0.04007
14483,-0.13417,0.04692,0.04832
14532,-0.04178,0.05835,0.04445
14583,-0.08128,-0.01286,0.01202
14633,-0.09029,0.13185,0.03230
14682,-0.04219,-0.07939,-0.02696
14732,0.03540,-0.05252,-0.05682
14783,0.04221,-0.06529,-0.00833
14832,-0.07579,-0.00865,0.08818
14882,-0.01079,-0.01840,0.14989
14935,0.00121,-0.13249,0.18581
14983,-0.06770,-0.01302,0.21788
15032,-0.02762,0.06277,0.07388
15082,0.00172,0.08301,-0.05222
15132,0.07574,0.19437,-0.07167
15182,0.05896,-0.07179,-0.03619
15232,-0.06598,0.13271,0.07016
15284,-0.05124,-0.02612,0.09570
15332,0.09079,0.00035,0.13783
15385,-0.09717,-0.26271,0.08350
15433,0.00394,0.08017,0.06796
15483,-0.03908,-0.17847,-0.06059
15532,-0.06030,0.21353,-0.10622
15583,-0.16751,0.06927,-0.19872
15632,0.03735,-0.07242,-0.20650
15683,-0.03644,-0.11499,-0.18591
15732,-0.08322,-0.05057,-0.16615
15782,-0.04051,0.01453,-0.13217
15833,-0.02666,-0.09698,-0.03687
15883,-0.03734,-0.03685,0.06897
15947,-0.03406,0.03496,0.06670
15982,0.13042,-0.06908,0.11772
16032,-0.01753,-0.17973,0.15591
16082,0.05745,0.18140,0.20200
16132,0.13258,-0.03265,0.14371
16183,0.03600,0.09770,0.15070
16233,0.06598,0.00316,0.16826
16284,0.01466,-0.05275,0.14217
16333,-0.02042,-0.28864,0.00827
16384,0.12868,0.35117,0.04382
16432,0.25941,0.06966,0.00194
16485,0.07266,-0.05399,-0.02039
16533,-0.14134,0.01930,0.00006
16584,0.09831,0.20206,0.02187
16632,0.16904,-0.06247,-0.04892
16683,-0.00467,-0.24219,-0.10953
16733,-0.05998,-0.12378,-0.07683
16782,-0.00520,0.21725,-0.05952
16832,-0.02365,-0.07228,-0.11342
16882,-0.08125,-0.11403,-0.11079
16933,0.04303,0.16324,-0.15228
16990,0.06898,-0.00432,-0.15656
17032,-0.05934,-0.15701,-0.06442
17082,-0.24863,-0.27809,-0.05211
17132,-0.13800,0.08369,-0.03249
17183,0.04247,0.16652,-0.11739
17235,0.18144,0.19727,-0.08136
17283,-0.12363,-0.15195,-0.01677
17332,-0.21741,-0.03307,0.12788
17383,-0.02487,0.28059,0.11716
17432,0.04286,-0.28116,0.04178
17482,-0.01915,-0.07922,0.04362
17532,-0.06631,-0.19127,0.03436
17582,-0.11839,0.15305,-0.03568
17632,0.02905,0.13628,-0.13281
17683,0.13676,0.11305,-0.13884
17732,0.04207,0.31662,-0.19229
17783,0.01028,-0.50427,-0.17422
17832,-0.15065,-0.20995,-0.12416
17883,-0.11003,0.00883,-0.09480
17933,0.08276,-0.01175,-0.18646
17990,0.20779,0.25784,-0.19125
18032,-0.02023,-0.13495,-0.23685
18082,-0.10490,0.03192,-0.13776
18132,-0.16655,0.32205,-0.08923
18181,0.06897,0.04045,-0.09171
18233,0.00073,-0.28752,-0.12610
18282,-0.11844,-0.30785,-0.13277
18332,-0.05214,-0.16310,-0.10283
18383,-0.03177,0.01125,-0.12589
18433,-0.01408,0.08885,-0.16974
18483,-0.05600,0.12657,-0.18840
18533,-0.11060,-0.05811,-0.21460
18584,-0.05865,0.04727,-0.27939
18633,-0.07216,0.17249,-0.34901
18683,-0.11183,-0.05318,-0.38075
18733,-0.16605,-0.12004,-0.38435
18783,-0.17981,-0.19366,-0.43140
18833,-0.10454,0.06334,-0.46288
18884,-0.12584,-0.11270,-0.46082
18932,-0.15263,-0.08594,-0.39551
18995,-0.23207,0.08559,-0.37402
19032,-0.19902,-0.13985,-0.32217
19082,-0.21191,-0.12830,-0.29333
19132,-0.18808,0.11118,-0.30933
19182,-0.18660,-0.02486,-0.32825
19232,-0.23611,-0.07739,-0.30437
19283,-0.30441,-0.13824,-0.30556
19333,-0.33386,-0.09036,-0.29585
19382,-0.27168,0.09875,-0.36009
19432,-0.16771,-0.02039,-0.38898
19483,-0.23277,-0.09044,-0.30562
19533,-0.40230,-0.12709,-0.29919
19582,-0.25183,-0.21013,-0.36116
19632,-0.20271,-0.13748,-0.38895
19683,-0.24818,-0.01543,-0.41014
19734,-0.17830,-0.15300,-0.39998
19782,-0.31808,-0.03024,-0.42155
19833,-0.34262,0.00273,-0.51959
19882,-0.20424,-0.08220,-0.52194
19933,-0.37837,-0.22690,-0.51086
19982,-0.46713,-0.02106,-0.51871
20039,-0.13866,0.52403,-0.49509
20081,-0.01033,-0.15457,-0.36990
20132,-0.58113,-0.45496,-0.30153
20182,-0.44495,-0.07675,-0.25554
20234,-0.11240,-0.29303,-0.26863
20282,-0.19246,-0.21750,-0.19627
20333,-0.41481,-0.15402,-0.15747
20383,-0.28653,0.12335,-0.12907
20433,-0.30147,0.20247,-0.16478
20483,-0.37090,-0.00717,-0.27794
20532,-0.32916,-0.02266,-0.40617
20583,-0.27133,0.14833,-0.55211
20632,-0.28947,0.27222,-0.61655
20682,-0.35696,0.35240,-0.55675
20733,-0.28719,0.20509,-0.61803
20783,-0.23994,-0.42259,-0.66655
20832,-0.65613,-0.76508,-0.70161
20884,-0.61641,-0.13472,-0.57124
20932,-0.30261,0.33382,-0.68777
20982,0.24324,0.35718,-0.70840
21034,-0.19791,-0.22012,-0.62932
21082,-0.66283,-0.19002,-0.38136
21132,-0.60234,-0.06796,-0.26353
21183,-0.45880,-0.25293,-0.29279
21232,-0.14395,0.04427,-0.39935
21282,-0.10866,-0.27585,-0.39116
21332,-0.42894,-0.17931,-0.26555
21382,-0.50764,0.02324,-0.25594
21432,-0.38673,-0.02962,-0.38977
21482,-0.27966,0.10085,-0.44655
21532,-0.38658,-0.16136,-0.42998
21582,-0.36722,-0.15274,-0.31693
21632,-0.45552,-0.12184,-0.25282
21681,-0.38210,-0.01726,-0.22997
21732,-0.22635,-0.06635,-0.22728
21782,-0.31422,-0.09764,-0.19902
21832,-0.33287,-0.01180,-0.11807
21882,-0.30670,-0.08922,-0.08569
21933,-0.25140,0.06134,-0.10770
21983,-0.22240,-0.04524,-0.15474
22047,-0.26942,-0.12592,-0.15596
22082,-0.29941,-0.04675,-0.17052
22132,-0.22336,-0.04546,-0.18654
22182,-0.27727,-0.18866,-0.15294
22232,-0.34132,-0.10666,-0.08453
22282,-0.22081,-0.02022,-0.03693
22332,-0.19847,-0.15633,-0.00021
22384,-0.22549,0.04167,0.07466
22432,-0.18748,-0.13222,0.15483
22482,-0.17677,0.05600,0.20802
22533,-0.05583,0.21880,0.23788
22583,-0.05327,-0.06535,0.25085
22633,-0.14003,-0.11775,0.27640
22683,-0.09111,0.13417,0.24791
22733,0.14162,0.31026,0.21017
22782,0.04883,-0.02692,0.19162
22835,-0.01180,0.23633,0.26836
22882,0.04021,0.09480,0.28142
22932,0.09042,-0.14888,0.27884
22982,0.13184,0.13260,0.30522
23032,0.08936,-0.05884,0.31566
23085,0.04512,0.14742,0.33643
23132,0.05530,-0.04985,0.24348
23182,0.11333,0.05191,0.14806
23232,0.19543,0.29855,0.10141
23283,0.10944,-0.24060,0.01515
23332,0.07822,0.09734,0.05432
23383,0.13904,-0.04724,0.01939
23432,0.19360,0.08881,0.07115
23482,0.08002,-0.08716,0.07568
23532,0.02492,0.18608,0.09412
23582,0.07675,0.04579,0.03526
23633,0.13232,-0.01357,-0.09955
23682,0.24982,-0.05537,-0.07289
23733,-0.01602,-0.12012,0.00363
23783,-0.01964,0.20215,0.10431
23832,0.04265,-0.11868,0.02547
23883,0.13846,-0.23822,-0.01607
23933,0.14897,0.17815,-0.00575
23982,0.08315,-0.03581,-0.02956
24033,0.06229,0.13594,-0.01543
24091,0.06529,0.15234,-0.03766
24132,0.09158,0.14368,0.00385
24182,-0.00212,-0.24487,-0.00165
24232,-0.03729,0.19693,0.01970
24282,0.09029,-0.35208,-0.04448
24332,0.06732,0.01500,-0.00781
24382,-0.05904,-0.07494,-0.08578
24432,0.01556,0.04510,-0.13400
24482,0.03613,-0.09711,-0.18401
24532,-0.12086,-0.02277,-0.13654
24582,-0.04959,-0.03877,-0.14491
24632,-0.00919,-0.00105,-0.11569
24682,-0.05132,-0.07051,-0.05595
24732,-0.11508,0.05103,0.06879
24782,-0.07301,0.14502,0.12193
24832,0.04347,0.16444,0.12756
24882,-0.04729,-0.26852,0.16168
24932,-0.05811,0.45581,0.19341
24982,0.05031,-0.67162,0.19157
25032,-0.17288,0.05907,0.24802
25087,-0.14435,0.12367,0.27948
25132,0.03064,-0.13283,0.12209
25182,0.26465,0.22430,0.08771
25232,0.08562,0.12444,-0.01410
25282,0.10449,0.14458,0.03078
25332,0.07278,0.44412,0.08820
25382,0.20673,0.37489,0.06177
25433,0.23074,0.12427,0.06761
25482,0.10831,-0.01604,0.10123
25533,0.02243,-0.23146,0.10268
25582,0.10730,-0.29196,0.17264
25632,0.11963,-0.28604,0.13841
25682,0.11946,-0.11134,0.06708
25732,0.17223,0.02187,0.01311
25782,0.12317,-0.06541,0.03130
25833,0.16483,0.11586,-0.00684
25882,0.02309,-0.00511,0.00529
25932,-0.07784,-0.05663,-0.04558
25982,-0.04755,-0.19235,-0.13599
26031,0.07468,-0.07268,-0.27954
26085,0.07468,-0.07268,-0.27954
26132,0.07468,-0.07268,-0.27954
26181,-0.01938,-0.09906,-0.29335
26232,-0.00404,-0.15765,-0.25922
26283,-0.00296,0.05365,-0.20061
26332,0.03009,0.16626,-0.16298
26382,-0.02861,-0.03629,-0.13928
26431,-0.05286,0.02695,-0.13368
26482,-0.09146,0.03859,-0.08340
26532,-0.09641,-0.04251,-0.05653
